date,open,high,low,close,volume,change_percent,avg_vol_20d
1980-11-06,128.91,131.3,128.23,128.91,48890000,-1.84,45558500.0
1980-11-07,129.18,130.08,127.74,129.18,40070000,0.21,45363000.0
1980-11-10,129.48,130.51,128.19,129.48,35720000,0.23,44947000.0
1980-11-11,131.26,132.3,129.48,131.26,41520000,1.37,45455000.0
1980-11-12,134.59,135.12,131.33,134.59,58500000,2.54,45938500.0
1980-11-13,136.49,137.21,134.12,136.49,69340000,1.41,46992500.0
1980-11-14,137.15,138.96,135.12,137.15,71630000,0.48,47301500.0
1980-11-17,137.75,138.46,134.9,137.75,50260000,0.44,47618500.0
1980-11-18,139.7,140.92,137.91,139.7,70380000,1.42,49092000.0
1980-11-19,139.06,141.76,138.06,139.06,69230000,-0.46,49992500.0
1980-11-20,140.4,141.24,137.79,140.4,60180000,0.96,50848500.0
1980-11-21,139.11,141.24,138.1,139.11,55950000,-0.92,51186000.0
1980-11-24,138.31,139.36,136.36,138.31,51120000,-0.58,51689500.0
1980-11-25,139.33,140.83,137.42,139.33,55840000,0.74,52760000.0
1980-11-26,140.17,141.96,138.6,140.17,55340000,0.6,53512000.0
1980-11-28,140.52,141.54,139.0,140.52,34240000,0.25,53364000.0
1980-12-01,137.21,140.66,136.75,137.21,48180000,-2.36,53820000.0
1980-12-02,136.97,138.11,134.37,136.97,52340000,-0.17,54431500.0
1980-12-03,136.71,138.09,135.43,136.71,43430000,-0.19,54812000.0
1980-12-04,136.48,138.4,135.09,136.48,51170000,-0.17,53166500.0
1980-12-05,134.03,136.37,132.91,134.03,51990000,-1.8,53321500.0
1980-12-08,130.61,133.19,129.71,130.61,53390000,-2.55,53987500.0
1980-12-09,130.48,131.92,128.77,130.48,53220000,-0.1,54862500.0
1980-12-10,128.26,131.99,127.94,128.26,49860000,-1.7,55279500.0
1980-12-11,127.36,128.73,125.32,127.36,60220000,-0.7,55365500.0
1980-12-12,129.23,129.98,127.15,129.23,39530000,1.47,53875000.0
1980-12-15,129.45,131.33,128.64,129.45,39700000,0.17,52278500.0
1980-12-16,130.6,131.22,128.33,130.6,41630000,0.89,51847000.0
1980-12-17,132.89,133.59,130.22,132.89,50800000,1.75,50868000.0
1980-12-18,133.0,135.9,131.89,133.0,69570000,0.08,50885000.0
1980-12-19,133.7,134.0,131.8,133.7,50770000,0.53,50414500.0
1980-12-22,135.78,136.68,132.88,135.78,51950000,1.56,50214500.0
1980-12-23,135.3,137.48,134.01,135.3,55260000,-0.35,50421500.0
1980-12-24,135.88,136.55,134.15,135.88,29490000,0.43,49104000.0
1980-12-26,136.57,137.02,135.2,136.57,16130000,0.51,47143500.0
1980-12-29,135.03,137.51,134.36,135.03,36060000,-1.13,47234500.0
1980-12-30,135.33,136.51,134.04,135.33,39750000,0.22,46813000.0
1980-12-31,135.76,136.76,134.29,135.76,41210000,0.32,46256500.0
1981-01-02,136.34,137.1,134.61,136.34,28870000,0.43,45528500.0
1981-01-05,137.97,139.24,135.86,137.97,58710000,1.2,45905500.0
1981-01-06,138.12,140.32,135.78,138.12,67400000,0.11,46676000.0
1981-01-07,135.08,136.02,132.3,135.08,92890000,-2.2,48651000.0
1981-01-08,133.06,136.1,131.96,133.06,55350000,-1.5,48757500.0
1981-01-09,133.48,134.76,131.71,133.48,50190000,0.32,48774000.0
1981-01-12,133.52,135.88,132.79,133.52,48760000,0.03,48201000.0
1981-01-13,133.29,134.27,131.69,133.29,40890000,-0.17,48269000.0
1981-01-14,133.47,135.25,132.65,133.47,41390000,0.14,48353500.0
1981-01-15,134.22,135.15,132.44,134.22,39640000,0.56,48254000.0
1981-01-16,134.77,135.91,133.35,134.77,43260000,0.41,47877000.0
1981-01-19,134.37,135.86,133.51,134.37,36470000,-0.3,46222000.0
1981-01-20,131.65,135.3,131.26,131.65,41750000,-2.02,45771000.0
1981-01-21,131.36,132.48,129.93,131.36,39190000,-0.22,45133000.0
1981-01-22,130.26,132.08,129.23,130.26,39880000,-0.84,44364000.0
1981-01-23,130.23,131.34,129.0,130.23,37220000,-0.02,44750500.0
1981-01-26,129.84,131.18,128.57,129.84,35380000,-0.3,45713000.0
1981-01-27,131.12,131.95,129.32,131.12,42260000,0.99,46023000.0
1981-01-28,130.34,132.41,129.82,130.34,36690000,-0.59,45870000.0
1981-01-29,130.24,131.78,128.97,130.24,38170000,-0.08,45718000.0
1981-01-30,129.55,131.65,128.61,129.55,41160000,-0.53,46332500.0
1981-02-02,126.91,129.48,125.82,126.91,44070000,-2.04,45600500.0
1981-02-03,128.46,128.92,125.89,128.46,45950000,1.22,44528000.0
1981-02-04,128.59,129.71,127.29,128.59,45520000,0.1,42159500.0
1981-02-05,129.63,130.49,127.99,129.63,45320000,0.81,41658000.0
1981-02-06,130.6,131.81,129.03,130.6,45820000,0.75,41439500.0
1981-02-09,129.27,131.39,128.61,129.27,38330000,-1.02,40918000.0
1981-02-10,129.24,130.19,128.05,129.24,40820000,-0.02,40914500.0
1981-02-11,128.24,129.92,127.6,128.24,37770000,-0.77,40733500.0
1981-02-12,127.48,128.95,126.78,127.48,34700000,-0.59,40486500.0
1981-02-13,126.98,128.34,126.04,126.98,33360000,-0.39,39991500.0
1981-02-17,127.81,128.75,126.43,127.81,37940000,0.65,40065000.0
1981-02-18,128.48,129.25,127.09,128.48,40410000,0.52,39998000.0
1981-02-19,126.61,129.07,125.98,126.61,41630000,-1.46,40120000.0
1981-02-20,126.58,127.65,124.66,126.58,41900000,-0.02,40221000.0
1981-02-23,127.35,128.28,125.69,127.35,39590000,0.61,40339500.0
1981-02-24,127.39,128.76,126.49,127.39,43960000,0.03,40768500.0
1981-02-25,128.52,129.21,125.77,128.52,45710000,0.89,40941000.0
1981-02-26,130.1,130.93,128.02,130.1,60300000,1.23,42121500.0
1981-02-27,131.27,132.02,129.35,131.27,53210000,0.9,42873500.0
1981-03-02,132.01,132.96,130.15,132.01,47710000,0.56,43201000.0
1981-03-03,130.56,132.72,129.66,130.56,48730000,-1.1,43434000.0
1981-03-04,130.86,132.07,129.57,130.86,47260000,0.23,43499500.0
1981-03-05,129.93,131.82,129.25,129.93,45380000,-0.71,43492500.0
1981-03-06,129.85,131.18,128.56,129.85,43940000,-0.06,43423500.0
1981-03-09,131.12,131.94,129.39,131.12,46180000,0.98,43441500.0
1981-03-10,130.46,132.64,129.72,130.46,56610000,-0.5,44355500.0
1981-03-11,129.95,131.2,128.72,129.95,47390000,-0.39,44684000.0
1981-03-12,133.19,133.56,129.76,133.19,54640000,2.49,45527500.0
1981-03-13,133.11,135.53,132.39,133.11,68290000,-0.06,47207000.0
1981-03-16,134.68,135.35,132.1,134.68,49940000,1.18,48036000.0
1981-03-17,133.92,136.09,132.8,133.92,65920000,-0.56,49435000.0
1981-03-18,134.22,135.66,132.8,134.22,55740000,0.22,50201500.0
1981-03-19,133.46,135.37,132.37,133.46,62440000,-0.57,51242000.0
1981-03-20,134.08,135.29,132.5,134.08,61980000,0.46,52246000.0
1981-03-23,135.69,136.5,133.41,135.69,57880000,1.2,53160500.0
1981-03-24,134.67,137.4,134.1,134.67,66400000,-0.75,54282500.0
1981-03-25,137.11,137.32,133.92,137.11,56320000,1.81,54813000.0
1981-03-26,136.27,138.38,135.29,136.27,60370000,-0.61,54816500.0
1981-03-27,134.65,136.89,133.91,134.65,46930000,-1.19,54502500.0
1981-03-30,134.28,135.87,133.51,134.28,33500000,-0.27,53792000.0
1981-03-31,136.0,137.15,134.68,136.0,50980000,1.28,53904500.0
1981-04-01,136.57,137.56,135.04,136.57,54880000,0.42,54285500.0
1981-04-02,136.32,137.72,135.16,136.32,52570000,-0.18,54645000.0
1981-04-03,135.49,137.04,134.67,135.49,48680000,-0.61,54882000.0
1981-04-06,133.93,135.61,132.91,133.93,43190000,-1.15,54732500.0
1981-04-07,133.91,135.27,132.96,133.91,44540000,-0.01,54129000.0
1981-04-08,134.31,135.34,133.26,134.31,48000000,0.3,54159500.0
1981-04-09,134.67,135.8,132.59,134.67,59520000,0.27,54403500.0
1981-04-10,134.51,136.23,133.18,134.51,58130000,-0.12,53895500.0
1981-04-13,133.15,134.91,132.24,133.15,49860000,-1.01,53891500.0
1981-04-14,132.68,134.03,131.58,132.68,48350000,-0.35,53013000.0
1981-04-15,134.17,134.79,132.2,134.17,56040000,1.12,53028000.0
1981-04-16,134.7,135.82,133.43,134.7,52950000,0.4,52553500.0
1981-04-20,135.45,136.25,133.19,135.45,51020000,0.56,52005500.0
1981-04-21,134.23,136.38,133.49,134.23,60280000,-0.9,52125500.0
1981-04-22,134.14,135.54,132.72,134.14,60660000,-0.07,51838500.0
1981-04-23,133.94,135.9,132.9,133.94,64200000,-0.15,52232500.0
1981-04-24,135.14,136.0,132.88,135.14,60000000,0.9,52214000.0
1981-04-27,135.48,136.56,134.13,135.48,51080000,0.25,52421500.0
1981-04-28,134.33,136.09,133.1,134.33,58210000,-0.85,53657000.0
1981-04-29,133.05,134.69,131.82,133.05,53340000,-0.95,53775000.0
1981-04-30,132.81,134.44,131.85,132.81,47970000,-0.18,53429500.0
1981-05-01,132.72,134.17,131.43,132.72,48360000,-0.07,53219000.0
1981-05-04,130.67,131.78,129.61,130.67,40430000,-1.54,52806500.0
1981-05-05,130.32,131.33,128.93,130.32,49000000,-0.27,53097000.0
1981-05-06,130.78,132.38,130.09,130.78,47100000,0.35,53225000.0
1981-05-07,131.67,132.41,130.21,131.67,42590000,0.68,52954500.0
1981-05-08,131.66,132.69,130.84,131.66,41860000,-0.01,52071500.0
1981-05-11,129.71,132.23,129.11,129.71,37640000,-1.48,51047000.0
1981-05-12,130.72,131.17,128.78,130.72,40440000,0.78,50576000.0
1981-05-13,130.55,131.96,129.53,130.55,42600000,-0.13,50288500.0
1981-05-14,131.28,132.15,129.91,131.28,42750000,0.56,49624000.0
1981-05-15,132.17,133.21,130.75,132.17,45460000,0.68,49249500.0
1981-05-18,132.54,133.65,131.49,132.54,42510000,0.28,48824000.0
1981-05-19,132.09,133.22,130.78,132.09,42220000,-0.34,47921000.0
1981-05-20,132.0,133.03,130.59,132.0,42370000,-0.07,47006500.0
1981-05-21,131.75,133.03,130.7,131.75,46820000,-0.19,46137500.0
1981-05-22,131.33,132.65,130.42,131.33,40710000,-0.32,45173000.0
1981-05-26,132.77,133.3,130.64,132.77,42760000,1.1,44757000.0
1981-05-27,133.77,134.65,131.85,133.77,58730000,0.75,44783000.0
1981-05-28,133.45,134.92,132.0,133.45,59500000,-0.24,45091000.0
1981-05-29,132.59,134.36,131.52,132.59,51580000,-0.64,45271500.0
1981-06-01,132.41,134.62,131.49,132.41,62170000,-0.14,45962000.0
1981-06-02,130.62,132.96,129.84,130.62,53930000,-1.35,46637000.0
1981-06-03,130.71,131.37,128.77,130.71,54700000,0.07,46922000.0
1981-06-04,130.96,132.21,129.72,130.96,48940000,0.19,47014000.0
1981-06-05,132.22,132.98,130.17,132.22,47180000,0.96,47243500.0
1981-06-08,132.24,133.68,131.29,132.24,41580000,0.02,47229500.0
1981-06-09,131.97,133.3,130.94,131.97,44600000,-0.2,47577500.0
1981-06-10,132.32,133.49,131.04,132.32,53200000,0.27,48215500.0
1981-06-11,133.75,134.31,131.58,133.75,59530000,1.08,49062000.0
1981-06-12,133.49,135.09,132.4,133.49,60790000,-0.19,49964000.0
1981-06-15,133.61,135.67,132.78,133.61,63350000,0.09,50858500.0
1981-06-16,132.15,134.0,131.29,132.15,57780000,-1.09,51622000.0
1981-06-17,133.32,133.98,130.81,133.32,55470000,0.89,52284500.0
1981-06-18,131.64,133.98,130.94,131.64,48400000,-1.26,52586000.0
1981-06-19,132.27,133.27,130.49,132.27,46430000,0.48,52566500.0
1981-06-22,131.95,133.54,131.1,131.95,41790000,-0.24,52620500.0
1981-06-23,133.35,133.98,131.16,133.35,51840000,1.06,53074500.0
1981-06-24,132.66,133.9,131.65,132.66,46650000,-0.52,52470500.0
1981-06-25,132.81,134.3,131.78,132.81,43920000,0.11,51691500.0
1981-06-26,132.56,133.75,131.71,132.56,39240000,-0.19,51074500.0
1981-06-29,131.89,133.5,131.2,131.89,37930000,-0.51,49862500.0
1981-06-30,131.21,132.67,130.31,131.21,41550000,-0.52,49243500.0
1981-07-01,129.77,131.69,129.04,129.77,49080000,-1.1,48962500.0
1981-07-02,128.64,130.48,127.84,128.64,45100000,-0.87,48770500.0
1981-07-06,127.37,128.99,126.44,127.37,44590000,-0.99,48641000.0
1981-07-07,128.24,129.6,126.39,128.24,53560000,0.68,49240000.0
1981-07-08,128.32,129.57,126.95,128.32,46000000,0.06,49310000.0
1981-07-09,129.3,130.08,127.57,129.3,45510000,0.76,48925500.0
1981-07-10,129.37,130.43,128.38,129.37,39950000,0.05,47946500.0
1981-07-13,129.64,130.82,128.79,129.64,38100000,0.21,46812000.0
1981-07-14,129.65,130.78,128.14,129.65,45230000,0.01,45906000.0
1981-07-15,130.23,131.59,128.89,130.23,48950000,0.45,45464500.0
1981-07-16,130.34,131.41,129.3,130.34,39010000,0.08,44641500.0
1981-07-17,130.76,131.6,129.49,130.76,42780000,0.32,44360500.0
1981-07-20,128.72,130.6,127.98,128.72,40240000,-1.56,44051000.0
1981-07-21,128.34,129.6,127.08,128.34,47280000,-0.3,44325500.0
1981-07-22,127.13,129.72,126.7,127.13,47500000,-0.94,44108500.0
1981-07-23,127.4,128.26,125.96,127.4,41790000,0.21,43865500.0
1981-07-24,128.46,129.31,127.11,128.46,38880000,0.83,43613500.0
1981-07-27,129.9,130.61,128.43,129.9,39610000,1.12,43632000.0
1981-07-28,129.14,130.44,128.28,129.14,38160000,-0.59,43643500.0
1981-07-29,129.16,130.09,128.37,129.16,37610000,0.02,43446500.0
1981-07-30,130.01,130.68,128.56,130.01,41560000,0.66,43070500.0
1981-07-31,130.92,131.78,129.6,130.92,43480000,0.7,42989500.0
1981-08-03,130.48,131.74,129.42,130.48,39650000,-0.34,42742500.0
1981-08-04,131.18,131.66,129.43,131.18,39460000,0.54,42037500.0
1981-08-05,132.67,133.39,130.76,132.67,54290000,1.14,42452000.0
1981-08-06,132.64,134.04,131.74,132.64,52070000,-0.02,42780000.0
1981-08-07,131.75,133.04,130.96,131.75,38370000,-0.67,42701000.0
1981-08-10,132.54,133.32,130.83,132.54,38370000,0.6,42714500.0
1981-08-11,133.85,134.63,132.09,133.85,52600000,0.99,43083000.0
1981-08-12,133.4,135.18,132.73,133.4,53650000,-0.34,43318000.0
1981-08-13,133.51,134.58,132.53,133.51,42460000,0.08,43490500.0
1981-08-14,132.49,134.33,131.91,132.49,42580000,-0.76,43480500.0
1981-08-17,131.22,133.02,130.75,131.22,40840000,-0.96,43510500.0
1981-08-18,130.11,131.73,129.1,130.11,47270000,-0.85,43510000.0
1981-08-19,130.49,131.2,128.99,130.49,39390000,0.29,43104500.0
1981-08-20,130.69,131.74,129.84,130.69,38270000,0.15,42928500.0
1981-08-21,129.23,131.06,128.7,129.23,37670000,-1.12,42868000.0
1981-08-24,125.5,128.59,125.02,125.5,46750000,-2.89,43225000.0
1981-08-25,125.13,125.77,123.0,125.13,54600000,-0.29,44047000.0
1981-08-26,124.96,126.17,123.99,124.96,39980000,-0.14,44165500.0
1981-08-27,123.51,125.31,122.9,123.51,43900000,-1.16,44282500.0
1981-08-28,124.08,125.09,122.85,124.08,38020000,0.46,44009500.0
1981-08-31,122.79,125.58,122.29,122.79,40360000,-1.04,44045000.0
1981-09-01,123.02,123.92,121.59,123.02,45110000,0.19,44327500.0
1981-09-02,123.49,124.58,122.54,123.49,37570000,0.38,43491500.0
1981-09-03,121.24,124.16,120.82,121.24,41730000,-1.82,42974500.0
1981-09-04,120.07,121.54,119.24,120.07,42760000,-0.97,43194000.0
1981-09-08,117.98,120.12,116.85,117.98,47340000,-1.74,43642500.0
1981-09-09,118.4,119.49,116.87,118.4,43910000,0.36,43208000.0
1981-09-10,120.14,122.18,118.33,120.14,47430000,1.47,42897000.0
1981-09-11,121.61,122.13,119.29,121.61,42170000,1.22,42882500.0
1981-09-14,120.66,122.0,119.67,120.66,34040000,-0.78,42455500.0
1981-09-15,119.77,121.77,119.27,119.77,38580000,-0.74,42342500.0
1981-09-16,118.87,120.0,117.89,118.87,43660000,-0.75,42162000.0
1981-09-17,117.15,119.87,116.63,117.15,48300000,-1.45,42607500.0
1981-09-18,116.26,117.69,115.18,116.26,47350000,-0.76,43061500.0
1981-09-21,117.24,118.07,115.04,117.24,44570000,0.84,43406500.0
1981-09-22,116.68,118.19,115.93,116.68,46830000,-0.48,43410500.0
1981-09-23,115.65,116.68,113.6,115.65,52700000,-0.88,43315500.0
1981-09-24,115.01,117.47,114.32,115.01,48880000,-0.55,43760500.0
1981-09-25,112.77,114.69,111.64,112.77,54390000,-1.95,44285000.0
1981-09-28,115.53,115.83,110.19,115.53,61320000,2.45,45450000.0
1981-09-29,115.94,117.75,114.75,115.94,49800000,0.35,45922000.0
1981-09-30,116.18,117.05,114.6,116.18,40700000,0.21,45701500.0
1981-10-01,117.08,117.66,115.0,117.08,41600000,0.77,45903000.0
1981-10-02,119.36,120.16,117.07,119.36,54540000,1.95,46543500.0
1981-10-05,119.51,121.54,118.61,119.51,51290000,0.13,46970000.0
1981-10-06,119.39,121.39,118.08,119.39,45460000,-0.1,46876000.0
1981-10-07,121.31,121.87,119.09,121.31,50030000,1.61,47182000.0
1981-10-08,122.31,123.08,120.23,122.31,47090000,0.82,47165000.0
1981-10-09,121.45,123.28,120.63,121.45,50060000,-0.7,47559500.0
1981-10-12,121.21,122.37,120.17,121.21,30030000,-0.2,47359000.0
1981-10-13,120.78,122.37,119.96,120.78,43360000,-0.35,47598000.0
1981-10-14,118.8,120.97,118.38,118.8,40260000,-1.64,47428000.0
1981-10-15,119.71,120.58,118.01,119.71,42830000,0.77,47154500.0
1981-10-16,119.19,120.46,118.38,119.19,37800000,-0.43,46677000.0
1981-10-19,118.98,119.85,117.58,118.98,41590000,-0.18,46528000.0
1981-10-20,120.28,121.29,118.78,120.28,51530000,1.09,46763000.0
1981-10-21,120.1,121.94,119.35,120.1,48490000,-0.15,46552500.0
1981-10-22,119.64,120.78,118.48,119.64,40630000,-0.38,46140000.0
1981-10-23,118.6,119.92,117.78,118.6,41990000,-0.87,45520000.0
1981-10-26,118.16,119.0,116.81,118.16,38210000,-0.37,44364500.0
1981-10-27,119.29,120.43,117.8,119.29,53030000,0.96,44526000.0
1981-10-28,119.45,120.96,118.39,119.45,48100000,0.13,44896000.0
1981-10-29,119.06,120.37,118.14,119.06,40070000,-0.33,44819500.0
1981-10-30,121.89,122.53,118.43,121.89,59570000,2.38,45071000.0
1981-11-02,124.2,125.14,122.35,124.2,65100000,1.9,45761500.0
1981-11-03,124.8,125.52,123.14,124.8,54620000,0.48,46219500.0
1981-11-04,124.74,126.0,123.64,124.74,53450000,-0.05,46390500.0
1981-11-05,123.54,125.8,122.98,123.54,50860000,-0.96,46579000.0
1981-11-06,122.67,124.03,121.85,122.67,43270000,-0.7,46239500.0
1981-11-09,123.29,124.13,121.59,123.29,48310000,0.51,47153500.0
1981-11-10,122.7,124.69,122.01,122.7,53940000,-0.48,47682500.0
1981-11-11,122.92,123.82,121.51,122.92,41920000,0.18,47765500.0
1981-11-12,123.19,124.71,122.19,123.19,55720000,0.22,48410000.0
1981-11-13,121.67,123.61,121.06,121.67,45550000,-1.23,48797500.0
1981-11-16,120.24,121.64,119.13,120.24,43740000,-1.18,48905000.0
1981-11-17,121.15,121.78,119.5,121.15,43190000,0.76,48488000.0
1981-11-18,120.26,121.66,119.61,120.26,49980000,-0.73,48562500.0
1981-11-19,120.71,121.67,119.42,120.71,48890000,0.37,48975500.0
1981-11-20,121.71,122.59,120.13,121.71,52010000,0.83,49476500.0
1981-11-23,121.6,123.09,120.76,121.6,45250000,-0.09,49828500.0
1981-11-24,123.51,124.04,121.22,123.51,53200000,1.57,49837000.0
1981-11-25,124.05,125.29,123.07,124.05,58570000,0.44,50360500.0
1981-11-27,125.09,125.71,123.63,125.09,32770000,0.84,49995500.0
1981-11-30,126.35,126.97,124.18,126.35,47580000,1.01,49396000.0
1981-12-01,126.1,127.3,124.84,126.1,53980000,-0.2,48840000.0
1981-12-02,124.69,126.45,124.18,124.69,44510000,-1.12,48334500.0
1981-12-03,125.12,125.84,123.63,125.12,43770000,0.34,47850500.0
1981-12-04,126.26,127.32,125.12,126.26,55040000,0.91,48059500.0
1981-12-07,125.19,126.91,124.67,125.19,45720000,-0.85,48182000.0
1981-12-08,124.82,125.75,123.52,124.82,45140000,-0.3,48023500.0
1981-12-09,125.48,126.08,124.09,125.48,44810000,0.53,47567000.0
1981-12-10,125.71,126.54,124.6,125.71,47020000,0.18,47822000.0
1981-12-11,124.93,126.26,124.32,124.93,45850000,-0.62,47328500.0
1981-12-14,122.78,124.37,122.17,122.78,44740000,-1.72,47288000.0
1981-12-15,122.99,123.78,121.83,122.99,44130000,0.17,47307500.0
1981-12-16,122.42,123.66,121.73,122.42,42770000,-0.46,47286500.0
1981-12-17,123.12,123.79,121.82,123.12,47230000,0.57,47149000.0
1981-12-18,124.0,124.87,122.56,124.0,50940000,0.71,47251500.0
1981-12-21,123.34,124.71,122.67,123.34,41290000,-0.53,46715500.0
1981-12-22,122.88,124.17,122.19,122.88,48320000,-0.37,46869000.0
1981-12-23,122.31,123.59,121.58,122.31,42910000,-0.46,46354500.0
1981-12-24,122.54,123.06,121.57,122.54,23940000,0.19,44623000.0
1981-12-28,122.27,123.36,121.73,122.27,28320000,-0.22,44400500.0
1981-12-29,121.67,122.9,121.12,121.67,35300000,-0.49,43786500.0
1981-12-30,122.3,123.11,121.04,122.3,42960000,0.52,43235500.0
1981-12-31,122.55,123.42,121.57,122.55,40780000,0.2,43049000.0
1982-01-04,122.74,123.72,121.48,122.74,36760000,0.16,42698500.0
1982-01-05,120.05,122.61,119.57,120.05,47510000,-2.19,42322000.0
1982-01-06,119.18,120.45,117.99,119.18,51510000,-0.72,42611500.0
1982-01-07,118.93,119.88,117.7,118.93,43410000,-0.21,42525000.0
1982-01-08,119.55,120.59,118.55,119.55,42050000,0.52,42387000.0
1982-01-11,116.78,120.34,116.47,116.78,51900000,-2.32,42631000.0
1982-01-12,116.3,117.49,115.18,116.3,49800000,-0.41,42828500.0
1982-01-13,114.88,117.46,114.24,114.88,49130000,-1.22,43048000.0
1982-01-14,115.54,116.3,114.07,115.54,42940000,0.57,42988500.0
1982-01-15,116.33,117.14,115.1,116.33,43310000,0.68,43015500.0
1982-01-18,117.22,117.69,114.85,117.22,44920000,0.77,42900000.0
1982-01-19,115.97,118.15,115.52,115.97,45070000,-1.07,42606500.0
1982-01-20,115.27,116.64,114.29,115.27,48860000,-0.6,42985000.0
1982-01-21,115.75,116.92,114.6,115.75,48610000,0.42,42999500.0
1982-01-22,115.38,116.53,114.58,115.38,44370000,-0.32,43072500.0
1982-01-25,115.41,115.93,113.63,115.41,43170000,0.03,44034000.0
1982-01-26,115.19,116.6,114.49,115.19,44870000,-0.19,44861500.0
1982-01-27,115.74,116.6,114.38,115.74,50060000,0.48,45599500.0
1982-01-28,118.92,119.35,116.1,118.92,66690000,2.75,46786000.0
1982-01-29,120.4,121.38,118.64,120.4,73400000,1.24,48417000.0
1982-02-01,117.78,119.81,117.14,117.78,47720000,-2.18,48965000.0
1982-02-02,118.01,119.15,116.91,118.01,45020000,0.2,48840500.0
1982-02-03,116.48,118.67,116.04,116.48,49560000,-1.3,48743000.0
1982-02-04,116.42,117.49,114.88,116.42,53300000,-0.05,49237500.0
1982-02-05,117.26,118.26,115.74,117.26,53350000,0.72,49802500.0
1982-02-08,114.63,117.04,114.2,114.63,48500000,-2.24,49632500.0
1982-02-09,113.68,115.15,112.82,113.68,54420000,-0.83,49863500.0
1982-02-10,114.66,115.62,113.45,114.66,46620000,0.86,49738000.0
1982-02-11,114.43,115.59,113.41,114.43,46730000,-0.2,49927500.0
1982-02-12,114.38,115.39,113.7,114.38,37070000,-0.04,49615500.0
1982-02-16,114.06,114.63,112.06,114.06,48880000,-0.28,49813500.0
1982-02-17,113.69,115.09,112.97,113.69,47660000,-0.32,49943000.0
1982-02-18,113.82,115.04,112.97,113.82,60810000,0.11,50540500.0
1982-02-19,113.22,114.58,112.33,113.22,51340000,-0.53,50677000.0
1982-02-22,111.59,114.9,111.2,111.59,58310000,-1.44,51374000.0
1982-02-23,111.51,112.46,110.03,111.51,60100000,-0.07,52220500.0
1982-02-24,113.47,113.88,110.71,113.47,64800000,1.76,53217000.0
1982-02-25,113.21,114.86,112.44,113.21,54160000,-0.23,53422000.0
1982-02-26,113.11,114.01,112.04,113.11,43840000,-0.09,52279500.0
1982-03-01,113.31,114.32,111.86,113.31,53010000,0.18,51260000.0
1982-03-02,112.68,114.8,112.03,112.68,63800000,-0.56,52064000.0
1982-03-03,110.92,112.51,109.98,110.92,70230000,-1.56,53324500.0
1982-03-04,109.88,111.78,108.77,109.88,74340000,-0.94,54563500.0
1982-03-05,109.34,110.9,108.31,109.34,67440000,-0.49,55270500.0
1982-03-08,107.34,111.06,107.03,107.34,67330000,-1.83,55969500.0
1982-03-09,108.83,109.88,106.17,108.83,76060000,1.39,57347500.0
1982-03-10,109.41,110.98,108.09,109.41,59440000,0.53,57598500.0
1982-03-11,109.36,110.87,108.38,109.36,52960000,-0.05,57915500.0
1982-03-12,108.61,109.72,104.46,108.61,49600000,-0.69,58059000.0
1982-03-15,109.45,109.99,107.47,109.45,43370000,0.77,58374000.0
1982-03-16,109.28,110.92,108.57,109.28,48900000,-0.16,58375000.0
1982-03-17,109.08,110.1,108.11,109.08,48900000,-0.18,58437000.0
1982-03-18,110.3,111.02,108.85,110.3,54270000,1.12,58110000.0
1982-03-19,110.61,111.59,109.64,110.61,46250000,0.28,57855500.0
1982-03-22,112.77,113.35,110.71,112.77,57610000,1.95,57820500.0
1982-03-23,113.55,114.51,112.29,113.55,67130000,0.69,58172000.0
1982-03-24,112.97,114.31,112.23,112.97,49380000,-0.51,57401000.0
1982-03-25,113.21,114.26,112.02,113.21,51970000,0.21,57291500.0
1982-03-26,111.94,113.43,111.26,111.94,42400000,-1.12,57219500.0
1982-03-29,112.3,112.82,110.9,112.3,37100000,0.32,56424000.0
1982-03-30,112.27,113.09,111.3,112.27,43900000,-0.03,55429000.0
1982-03-31,111.96,113.17,111.32,111.96,43300000,-0.28,54082500.0
1982-04-01,113.79,114.22,111.48,113.79,57100000,1.63,53220500.0
1982-04-02,115.12,115.79,113.65,115.12,59800000,1.17,52838500.0
1982-04-05,114.73,115.9,113.94,114.73,46900000,-0.34,51817000.0
1982-04-06,115.36,115.92,113.7,115.36,43200000,0.55,50174000.0
1982-04-07,115.46,116.45,114.58,115.46,53130000,0.09,49858500.0
1982-04-08,116.22,116.94,114.94,116.22,60190000,0.66,50220000.0
1982-04-12,116.0,117.02,115.16,116.0,46520000,-0.19,50066000.0
1982-04-13,115.99,117.12,115.16,115.99,48660000,-0.01,50330500.0
1982-04-14,115.83,116.69,114.8,115.83,45150000,-0.14,50143000.0
1982-04-15,116.35,116.86,115.02,116.35,45700000,0.45,49983000.0
1982-04-16,116.81,117.7,115.68,116.81,55890000,0.4,50064000.0
1982-04-19,116.7,118.16,115.83,116.7,58470000,-0.09,50675000.0
1982-04-20,115.8,117.14,114.83,115.44,54610000,-1.08,50525000.0
1982-04-21,115.48,115.87,115.3,115.72,57820000,0.24,50059500.0
1982-04-22,115.72,117.25,115.72,117.19,64470000,1.27,50814000.0
1982-04-23,118.02,118.64,117.19,118.64,71840000,1.24,51807500.0
1982-04-26,118.94,119.33,118.25,119.26,60500000,0.52,52712500.0
1982-04-27,119.07,119.26,117.73,118.0,56480000,-1.06,53681500.0
1982-04-28,117.83,118.05,116.94,117.26,50530000,-0.63,54013000.0
