date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
2010-10-11,116.72,116.97,116.25,116.65,103098305,91.333,0.1,191527447.75
2010-10-12,116.27,117.35,115.65,117.01,182210000,91.6149,0.31,190146768.05
2010-10-13,117.66,118.55,117.38,117.92,194347109,92.3274,0.78,191433708.65
2010-10-14,117.81,118.01,116.72,117.46,217764297,91.9672,-0.39,192323778.95
2010-10-15,118.28,118.35,116.76,117.7,243704891,92.1551,0.2,194717183.65
2010-10-18,117.74,118.67,117.31,118.28,141502203,92.6093,0.49,191052958.65
2010-10-19,117.19,117.85,116.02,116.73,280604719,91.3957,-1.31,191651575.85
2010-10-20,116.94,118.44,116.87,117.87,200051703,92.2882,0.98,192088040.7
2010-10-21,118.4,119.09,117.21,118.13,221546094,92.4918,0.22,193047635.25
2010-10-22,118.31,118.53,118.0,118.347,108212305,92.6617,0.18,187974665.35
2010-10-25,119.14,119.76,118.61,118.7,151145703,92.9381,0.3,189091975.1
2010-10-26,118.1,118.84,117.87,118.72,158982891,92.9538,0.02,186580750.1
2010-10-27,117.89,118.51,117.26,118.38,190024000,92.6876,-0.29,187098664.95
2010-10-28,119.06,119.11,117.83,118.4,168576000,92.7032,0.02,181172135.25
2010-10-29,118.28,118.72,118.07,118.49,144305500,92.7737,0.08,179655480.55
2010-11-01,119.07,119.75,117.85,118.53,174074703,92.805,0.03,180051555.55
2010-11-02,119.42,119.75,119.1,119.475,158345906,93.5449,0.8,176487146.15
2010-11-03,119.675,120.02,118.45,119.95,226702797,93.9168,0.4,180390961.0
2010-11-04,121.28,122.32,119.9724,122.26,215039297,95.7255,1.93,182899925.85
2010-11-05,122.34,122.92,122.18,122.725,180654094,96.0895,0.38,183044625.85
2010-11-08,122.34,122.69,121.94,122.49,155901594,95.9055,-0.19,185684790.3
2010-11-09,122.82,122.95,121.12,121.61,186621594,95.2165,-0.72,185905370.0
2010-11-10,121.58,122.16,120.66,122.1,221387391,95.6002,0.4,187257384.1
2010-11-11,121.05,121.82,120.68,121.635,158017500,95.2361,-0.38,184270044.25
2010-11-12,120.82,121.35,119.65,120.198,239068797,94.111,-1.18,184038239.55
2010-11-15,120.58,121.05,119.98,120.03,163940703,93.9794,-0.14,185160164.55
2010-11-16,119.29,119.49,117.59,118.16,300331906,92.5153,-1.56,186146523.9
2010-11-17,118.21,118.71,117.86,118.218,172308797,92.5607,0.05,184759378.6
2010-11-18,119.36,120.39,119.35,119.9575,197723703,93.9227,1.47,183568259.05
2010-11-19,119.9,120.34,119.25,120.29,156852797,94.183,0.28,186000283.65
2010-11-22,119.69,120.24,118.77,120.19,181592188,94.1047,-0.08,187522607.9
2010-11-23,118.77,119.015,117.99,118.4475,222308891,92.7404,-1.45,190688907.9
2010-11-24,119.2,120.23,119.18,120.2,140159016,94.1126,1.48,188195658.7
2010-11-26,119.16,119.81,118.8,118.8,76007695,93.0164,-1.16,183567243.45
2010-11-29,118.5,119.48,117.74,119.162,223642203,93.2998,0.3,187534078.6
2010-11-30,117.98,119.17,117.81,118.4925,233930594,92.7756,-0.56,190526873.15
2010-12-01,120.2,121.24,120.19,121.01,221037109,94.7468,2.12,193661433.3
2010-12-02,121.2,122.65,121.13,122.56,191213594,95.9604,1.28,191886973.15
2010-12-03,122.14,123.03,122.11,122.89,151288797,96.2187,0.27,188699448.15
2010-12-06,122.63,123.04,122.5,122.76,103050492,96.1169,-0.11,184819268.05
2010-12-07,123.94,124.01,122.76,122.83,206580891,96.1718,0.06,187353232.9
2010-12-08,122.98,123.38,122.41,123.28,138019203,96.5241,0.37,184923113.35
2010-12-09,123.97,124.02,123.15,123.76,123705000,96.8999,0.39,180038993.8
2010-12-10,124.14,124.6,123.73,124.48,117571602,97.4637,0.58,178016698.9
2010-12-13,125.05,125.2,124.52,124.56,133812594,97.5263,0.06,172753888.75
2010-12-14,124.75,125.23,124.29,124.67,147249500,97.6124,0.09,171919328.6
2010-12-15,124.44,124.93,123.89,124.098,160823016,97.1646,-0.46,164943884.1
2010-12-16,124.18,124.91,123.75,124.82,185035203,97.7299,0.58,165580204.4
2010-12-17,124.08,124.46,123.82,124.3,141075297,97.8344,0.11,162747784.1
2010-12-20,124.64,124.9,123.98,124.6,119085508,98.0705,0.24,160859419.65
2010-12-21,124.99,125.47,124.87,125.39,94965438,98.6923,0.63,156528082.15
2010-12-22,125.48,125.82,125.41,125.78,78878086,98.9992,0.31,149356541.9
2010-12-23,125.64,125.78,125.29,125.6,70079281,98.8576,-0.14,145852555.15
2010-12-27,125.13,125.77,125.04,125.65,58125969,98.8969,0.04,144958468.85
2010-12-28,125.9,125.95,125.5,125.83,55309008,99.0386,0.14,136541809.1
2010-12-29,125.98,126.2,125.9,125.92,58033039,99.1094,0.07,127746931.35
2010-12-30,125.8,126.13,125.53,125.72,76616852,98.952,-0.16,120525918.5
2010-12-31,125.53,125.87,125.33,125.75,91270273,98.9756,0.02,115528752.45
2011-01-03,126.71,127.6,125.6969,127.05,138725203,99.9988,1.03,114900572.75
2011-01-04,127.33,127.37,126.19,126.98,137409703,99.9437,-0.06,116618533.3
2011-01-05,126.58,127.725,126.46,127.64,133975297,100.4632,0.52,112988253.6
2011-01-06,127.69,127.83,127.01,127.39,122519000,100.2664,-0.2,112213243.45
2011-01-07,127.56,127.77,126.15,127.14,156034594,100.0697,-0.2,113829723.15
2011-01-10,126.58,127.16,126.2,126.98,122401602,99.9437,-0.13,114071223.15
2011-01-11,127.44,127.74,126.95,127.43,110287000,100.2979,0.35,112894943.45
2011-01-12,128.21,128.72,127.4621,128.58,107929102,101.2031,0.9,110928923.55
2011-01-13,128.63,128.69,128.05,128.3675,129229102,101.0358,-0.17,109349227.85
2011-01-14,128.19,129.33,128.1,129.3,117677906,101.7698,0.73,105981363.0
2011-01-18,129.18,129.64,129.03,129.52,114401297,101.9429,0.17,104647663.0
2011-01-19,129.41,129.5357,127.91,128.25,151958297,100.9433,-0.98,106291302.45
2011-01-20,127.96,128.4,127.13,128.08,175745594,100.8095,-0.13,110330310.25
2011-01-21,128.88,129.17,128.23,128.37,151462891,101.0378,0.23,113959550.5
2011-01-24,128.285,129.25,128.26,129.1,113715508,101.6123,0.57,116141361.85
2011-01-25,128.76,129.28,128.11,129.17,167552188,101.6674,0.05,121612672.8
2011-01-26,129.49,130.05,129.23,129.67,141281406,102.061,0.39,125911292.7
2011-01-27,129.7,130.21,129.47,129.99,123302602,102.3129,0.25,129174770.85
2011-01-28,130.14,130.35,127.51,127.72,295637188,100.5262,-1.75,140125787.65
2011-01-31,128.07,128.78,127.75,128.68,149249109,101.2818,0.75,143024729.45
2011-02-01,129.46,130.97,129.3801,130.74,167194203,102.9032,1.6,144448179.45
2011-02-02,130.4,130.84,130.33,130.485,118323602,102.7025,-0.2,143493874.4
2011-02-03,130.26,130.98,129.57,130.78,145886594,102.9346,0.23,144089439.25
2011-02-04,130.83,131.2,130.23,131.15,134634703,103.2259,0.28,144695224.4
2011-02-07,131.44,132.4,131.43,131.97,112439000,103.8713,0.63,142515444.7
2011-02-08,132.09,132.64,131.73,132.57,99072703,104.3435,0.45,141348999.75
2011-02-09,132.21,132.63,131.61,132.269,146436609,104.1066,-0.23,143156480.2
2011-02-10,131.6,132.47,131.3,132.321,162708500,104.1475,0.04,145895450.1
2011-02-11,131.8,133.28,131.77,133.11,137716406,104.7685,0.6,146319815.3
2011-02-14,133.03,133.54,132.88,133.43,101691102,105.0204,0.24,145520475.1
2011-02-15,133.02,133.22,132.3167,133.01,119575398,104.6898,-0.31,145779180.15
2011-02-16,133.46,134.01,133.19,133.85,130183398,105.351,0.63,144690435.2
2011-02-17,133.46,134.43,133.34,134.25,109810398,105.6658,0.3,141393675.4
2011-02-18,134.37,134.69,134.06,134.53,130002305,105.8862,0.21,140320646.1
2011-02-22,133.12,134.5615,131.47,131.83,233116406,103.7611,-2.01,146290691.0
2011-02-23,131.75,132.07,130.21,131.02,227610094,103.1235,-0.61,149293586.3
2011-02-24,130.88,131.44,129.7,130.93,260467016,103.0527,-0.07,155252866.8
2011-02-25,131.48,132.41,131.4,132.33,141693797,104.1546,1.07,156172426.55
2011-02-28,132.82,133.32,132.38,133.15,141600797,104.8,0.62,148470607.0
2011-03-01,133.57,133.69,130.89,130.93,258582297,103.0527,-1.67,153937266.4
2011-03-02,130.75,131.82,130.35,131.21,200277797,103.2731,0.21,155591446.1
2011-03-03,132.4,133.62,132.39,133.47,176485203,105.0519,1.72,158499526.15
2011-03-04,133.37,133.63,131.6,132.47,277371500,104.2648,-0.75,165073771.45
2011-03-07,132.86,133.1594,130.735,131.43,216888891,103.4462,-0.79,169186480.85
2011-03-08,131.64,133.0,131.07,132.58,174706406,104.3514,0.88,172299851.15
2011-03-09,132.32,132.8,131.6,132.39,153903500,104.2018,-0.14,175041391.0
2011-03-10,131.0,131.18,129.81,129.9375,301665688,102.2715,-1.85,182802844.95
2011-03-11,129.52,131.31,129.49,130.84,225758500,102.9819,0.69,185955344.95
2011-03-14,129.99,130.48,129.06,130.05,235607812,102.3601,-0.6,190849915.25
2011-03-15,126.59,129.33,126.5,128.56,359794812,101.1873,-1.15,203755100.75
2011-03-16,128.15,128.57,125.28,126.175,469160594,99.3101,-1.86,221234360.55
2011-03-17,128.0,128.39,127.1,127.85,254521594,100.6285,1.33,227451270.35
2011-03-18,128.84,128.88,127.51,127.76,230654406,100.9948,0.36,233493470.75
2011-03-21,129.35,130.01,129.2,129.74,154065297,102.5599,1.55,234696620.35
2011-03-22,129.72,129.89,129.17,129.29,129743398,102.2042,-0.35,229527969.95
2011-03-23,128.93,130.0,128.32,129.66,148648703,102.4967,0.29,225579900.4
2011-03-24,130.4,131.09,129.67,130.9,159238297,103.4769,0.96,220518464.45
2011-03-25,131.24,131.87,130.8921,131.3,155770000,103.7931,0.31,221222274.6
2011-03-28,131.58,131.92,130.94,130.98,109839102,103.5402,-0.24,219634189.85
2011-03-29,130.87,131.9,130.44,131.86,129844602,104.2358,0.67,213197305.1
2011-03-30,132.55,133.16,132.36,132.77,135895906,104.9552,0.69,209978210.55
2011-03-31,132.6,132.96,132.45,132.59,132756500,104.8129,-0.14,207791775.4
2011-04-01,133.41,133.77,132.83,133.15,154038891,105.2556,0.42,201625144.95
2011-04-04,133.43,133.67,132.88,133.26,100773297,105.3425,0.08,195819365.25
2011-04-05,133.0,133.83,132.94,133.24,121083797,105.3267,-0.01,193138234.8
2011-04-06,133.88,134.0,133.12,133.66,120453602,105.6587,0.32,191465739.9
2011-04-07,133.42,133.9775,132.66,133.32,170973203,105.39,-0.25,184931115.65
2011-04-08,133.91,133.99,132.31,132.86,148014797,105.0263,-0.35,181043930.5
2011-04-11,133.0,133.45,132.14,132.46,121518492,104.7101,-0.3,175339464.5
2011-04-12,131.72,131.98,130.99,131.47,161480703,103.9275,-0.75,165423759.05
2011-04-13,132.08,132.18,130.96,131.46,162172984,103.9196,-0.01,150074378.55
2011-04-14,130.7,131.76,130.27,131.56,161271203,103.9987,0.08,145411859.0
2011-04-15,131.8,132.37,131.41,132.04,170146594,104.3781,0.36,142386468.4
2011-04-18,130.59,132.0301,129.51,130.56,210908188,103.2082,-1.12,145228612.95
2011-04-19,130.76,131.35,130.44,131.31,124321906,103.801,0.57,144957538.35
2011-04-20,132.88,133.39,132.79,133.1,156472984,105.216,1.36,145348752.4
2011-04-21,133.79,133.84,133.1046,133.78,136214500,105.7536,0.51,144197562.55
2011-04-25,133.68,133.86,133.2,133.64,65231070,105.6429,-0.1,139670616.05
2011-04-26,134.05,135.06,133.91,134.791,146658406,106.5528,0.86,141511581.25
2011-04-27,135.05,135.87,134.5,135.67,143104797,107.2476,0.65,142174591.0
2011-04-28,135.43,136.29,135.41,136.11,124865797,107.5955,0.32,141623085.55
2011-04-29,136.16,136.57,135.98,136.43,115094398,107.8484,0.24,140739980.45
2011-05-02,137.07,137.18,135.95,136.22,126310000,107.6824,-0.15,139353535.9
2011-05-03,135.96,136.19,135.045,135.73,138445797,107.2951,-0.36,141237160.9
2011-05-04,135.67,135.73,134.23,134.83,182821203,106.5836,-0.66,144324031.2
2011-05-05,134.08,134.95,133.02,133.61,227065703,105.6192,-0.9,149654636.25
2011-05-06,134.94,135.63,133.22,134.2,222951297,106.0856,0.44,152253540.95
2011-05-09,134.19,135.11,133.98,134.72,114134398,106.4967,0.39,150559521.0
2011-05-10,135.17,136.11,135.0,135.87,114887000,107.4057,0.85,150227946.4
2011-05-11,135.67,135.69,133.82,134.44,193745594,106.2753,-1.05,151841190.95
2011-05-12,134.08,135.36,133.39,135.08,171648094,106.7812,0.48,152314946.45
2011-05-13,135.15,135.34,133.56,134.04,157499109,105.9591,-0.77,152126341.75
2011-05-16,133.56,134.61,132.97,133.19,141770594,105.2872,-0.63,150707541.75
2011-05-17,132.69,133.35,132.12,133.17,192852297,105.2714,-0.02,149804747.2
2011-05-18,133.24,134.5,132.95,134.36,135228094,106.2121,0.89,150350056.6
2011-05-19,134.8,135.03,133.94,134.68,119584797,106.465,0.24,148505647.25
2011-05-20,134.33,134.6781,133.36,133.61,182638297,105.6192,-0.79,150826837.1
2011-05-23,131.98,133.6475,131.59,132.06,168800000,104.3939,-1.16,156005283.6
2011-05-24,132.44,132.73,131.7,131.95,147200297,104.307,-0.08,156032378.15
2011-05-25,131.42,132.94,131.38,132.39,151102203,104.6548,0.33,156432248.45
2011-05-26,132.03,133.24,131.78,133.0,164984609,105.137,0.46,158438189.05
2011-05-27,133.37,133.87,132.9588,133.51,120921906,105.5401,0.38,158729564.45
2011-05-31,134.77,134.92,133.84,134.9,164731203,106.6389,1.04,160650624.6
2011-06-01,134.51,134.9234,131.76,131.87,233094297,104.2437,-2.25,165383049.6
2011-06-02,131.96,132.24,130.96,131.73,200466703,104.1331,-0.11,166265324.6
2011-06-03,130.15,131.42,130.08,130.42,234690094,103.0975,-0.99,166646544.15
2011-06-06,130.09,130.36,128.87,129.045,179951109,102.0105,-1.05,164496534.75
2011-06-07,129.7,130.07,128.85,128.96,161806000,101.9434,-0.07,166880114.85
2011-06-08,128.76,129.19,128.18,128.42,198696297,101.5165,-0.42,171070579.7
2011-06-09,128.77,129.93,128.46,129.4,160964406,102.2912,0.76,169431520.3
2011-06-10,128.85,128.93,127.26,127.6,238629297,100.8683,-1.39,172780580.45
2011-06-13,127.89,128.24,127.05,127.7,207599812,100.9473,0.08,175285615.6
2011-06-14,128.87,129.77,128.82,129.32,160570297,102.2279,1.27,176225600.75
2011-06-15,128.24,129.2991,126.68,127.02,300957875,100.4098,-1.78,181630879.65
2011-06-16,127.06,127.97,126.32,127.3,308038406,100.6311,0.22,190271395.25
2011-06-17,127.93,127.94,126.62,127.05,234996094,100.9311,0.3,196041960.1
2011-06-20,126.62,127.97,126.58,127.7,159478891,101.4475,0.51,194883989.8
2011-06-21,128.36,129.7,127.7535,129.45,193157203,102.8377,1.37,196101849.95
2011-06-22,129.05,129.81,128.59,128.67,176886500,102.2181,-0.6,197586160.1
2011-06-23,127.16,128.6361,126.19,128.301,334286781,101.9249,-0.29,206745389.0
2011-06-24,128.27,128.37,126.62,126.81,226129406,100.7404,-1.16,209802628.85
2011-06-27,126.89,128.43,126.64,127.94,168908188,101.6381,0.89,212201942.95
2011-06-28,128.45,129.63,128.27,129.61,165556297,102.9648,1.31,212243197.65
2011-06-29,130.2,130.93,129.6321,130.72,244295391,103.8466,0.86,212803252.35
2011-06-30,131.14,132.18,130.705,131.97,223496500,104.8397,0.96,213954742.2
2011-07-01,132.09,134.1,131.78,133.92,202385594,106.3888,1.48,212339517.2
2011-07-05,133.78,134.08,133.39,133.81,165936000,106.3014,-0.08,211638761.75
2011-07-06,133.49,134.14,133.11,133.97,143332703,106.4285,0.12,210715096.9
2011-07-07,135.16,135.7,134.88,135.36,170464188,107.5327,1.04,209303491.45
2011-07-08,133.83,135.3558,133.39,134.4,194171500,106.7701,-0.71,210963846.15
2011-07-11,132.75,133.18,131.66,131.97,195918500,104.8397,-1.81,208828306.3
