date,splg,spy,open,high,low,close,volume,change_percent,4 WEEKS BANK DISCOUNT,4 WEEKS COUPON EQUIVALENT,8 WEEKS BANK DISCOUNT,8 WEEKS COUPON EQUIVALENT,LT COMPOSITE (>10 Yrs),LT Real Average (10> Yrs),ema_20,ema_50,rsi_14,macd,signal_line,macd_value,plus_di,minus_di,adx
2021-10-29,52.291691,445.3879,4572.8701,4608.0801,4567.5898,4605.3799,3632260000,0.19,0.06,0.06,0.08,0.08,1.91,-0.38,4501.562729891159,4453.236405777726,88.00629666545679,47.94392862706718,31.107560706465797,16.836367920601383,43.89191242170759,20.64321930893011,288.71913695082844
2021-11-01,52.417591,446.1541,4610.6201,4620.3398,4595.0601,4613.6699,2924000000,0.18,0.05,0.05,0.09,0.09,1.96,-0.36,4512.239603234858,4459.52791535507,91.225782869811,50.684750371546215,35.022998639481884,15.661751732064332,47.888693087896684,19.008931727422304,367.6685455365444
2021-11-02,52.601624,447.9579,4613.3398,4635.1499,4613.3398,4630.6499,3309690000,0.37,0.05,0.05,0.06,0.06,1.93,-0.4,4523.5167743553475,4466.238581419578,91.32988156286832,53.609043756861865,38.74020766295788,14.868836093903987,53.56608868874242,17.23900301761065,528.997896834925
2021-11-03,52.950298,450.6928,4630.6499,4663.46,4621.1899,4660.5698,3339440000,0.65,0.05,0.05,0.07,0.07,1.96,-0.38,4536.569443464362,4473.859413520771,89.94223279794343,57.676000184023906,42.52736616717108,15.148634016852824,51.77929940996528,15.33497756939258,639.4616628296982
2021-11-04,53.173061,452.8167,4662.9302,4683.0,4662.5898,4680.0601,3332940000,0.42,0.05,0.05,0.05,0.05,1.92,-0.46,4550.23522027728,4481.94571495133,89.42465581589707,61.759867468165794,46.373866427370025,15.386001040795769,54.26495307046151,14.033771587203656,722.5945405858471
2021-11-05,53.357082,454.3878,4699.2598,4718.5,4681.3198,4697.5298,3491150000,0.37,0.05,0.05,0.06,0.06,1.83,-0.53,4564.263275488967,4490.399992796376,89.5188976413335,65.64925673673042,50.2289444892421,15.420312247488319,53.0677468507175,12.596419631828581,811.829546498414
2021-11-08,53.40551,454.7757,4701.48,4714.9199,4694.3901,4701.7002,3465720000,0.09,0.04,0.04,0.06,0.06,1.86,-0.58,4577.35250639478,4498.686275431813,88.24207717968137,68.28104084473125,53.839363760339936,14.441677084391316,55.6634703216198,11.729175008284706,862.3395167029455
2021-11-09,53.250538,453.2725,4707.25,4708.5298,4670.8701,4685.25,3110230000,-0.35,0.04,0.04,0.05,0.05,1.8,-0.64,4587.628458166705,4506.0024999246825,81.32305678870998,68.25258177442174,56.722007363156294,11.530574411265448,52.99627806955205,11.202890319009535,808.4580546775786
2021-11-10,52.824383,449.626,4670.2598,4684.8501,4630.8599,4646.71,3581630000,-0.82,0.06,0.06,0.06,0.06,1.89,-0.6,4593.255271674638,4511.520441104107,68.43550534444057,64.37806162788911,58.253218216102866,6.1248434117862445,49.03711566707521,11.128195607610374,729.8574971657599
2021-11-12,53.231171,453.1658,4655.2402,4688.4702,4650.77,4682.8501,2865790000,0.72,0.05,0.05,0.05,0.05,1.92,-0.59,4606.614778400327,4523.429353821976,71.34682050599089,60.00564659781685,59.01327414918843,0.9923724486284158,49.03872159602994,12.845557372779332,616.7327559575874
2021-11-15,53.250538,453.321,4689.2998,4697.4199,4672.8599,4682.7998,2618980000,-0.0,0.06,0.06,0.06,0.06,1.98,-0.56,4613.870494743153,4529.6791752407225,70.43237799193669,58.68524186791183,58.947667692933116,-0.26242582502128897,48.8295335885929,13.598680357479054,568.7253356122252
2021-11-16,53.444252,455.1152,4679.4199,4714.9502,4679.4199,4700.8999,2838210000,0.39,0.06,0.06,0.06,0.06,2.0,-0.5,4622.15900952952,4536.393713466577,78.77348576382559,58.42584167362202,58.8433024890709,-0.4174608154488837,47.16390180478099,13.0206860425329,545.1957827620768
2021-11-17,53.328026,454.0096,4701.5,4701.5,4684.4102,4688.6699,3221250000,-0.26,0.06,0.06,0.05,0.05,1.98,-0.51,4628.493380050518,4542.36532862475,70.33810865510527,56.58117381002103,58.39087675326093,-1.8097029432399054,50.22490166218046,13.574442761458261,526.9434189338062
2021-11-18,53.512047,455.5516,4700.7202,4708.7998,4672.7798,4704.54,3335620000,0.34,0.12,0.12,0.05,0.05,1.95,-0.56,4635.735915283803,4548.725119659073,71.21515474253215,55.757112391986084,57.864123881005966,-2.1070114890198823,47.685732044718165,13.158454290569562,496.45159578847336
2021-11-19,53.424881,454.7369,4708.4399,4717.75,4694.2202,4697.96,3265600000,-0.14,0.11,0.11,0.04,0.04,1.89,-0.6,4641.662018590107,4554.577467907737,68.16666673850845,53.951171253730536,57.08153335555089,-3.130362101820353,47.55805997006778,13.53786731910298,469.1883501443321
2021-11-22,53.260231,453.4568,4712.0,4743.8301,4682.1699,4682.9399,3206280000,-0.32,0.07,0.07,0.03,0.03,1.96,-0.49,4645.593245391049,4559.6112887741,61.36584950215447,50.723247327704485,55.809876149981605,-5.08662882227712,43.76861504586195,12.547113772812796,448.41047671226596
2021-11-23,53.347397,454.0581,4678.48,4699.3901,4652.6602,4690.7002,3428780000,0.17,0.06,0.06,0.04,0.04,2.01,-0.43,4649.889145829997,4564.752030390802,57.247358465514274,48.235259666827005,54.29495285335069,-6.059693186523688,40.722705098892646,12.550053624723603,410.818843155325
2021-11-24,53.473316,455.2703,4675.7798,4702.8701,4659.8901,4701.46,2464040000,0.23,0.14,0.14,0.05,0.05,1.96,-0.46,4654.800655750949,4570.113127238222,55.373049561341254,46.59462364002138,52.75488701068483,-6.160263370663451,37.970460176092296,12.698818661159406,375.6353430796939
2021-11-26,52.301369,445.1164,4664.6299,4664.6299,4585.4302,4594.6201,2676740000,-2.27,0.11,0.11,0.04,0.04,1.82,-0.55,4649.069174250859,4571.074184993586,32.16539525488254,36.25539115588708,49.454987839725284,-13.199596683838202,33.608131861095444,12.29176317870753,332.8117418546364
2021-11-29,52.930927,450.5764,4628.75,4672.9502,4625.2598,4655.27,3471380000,1.32,0.07,0.07,0.04,0.04,1.87,-0.51,4649.65972908411,4574.375981660504,43.27080606207474,32.5798546950291,46.079961210786045,-13.500106515756947,30.30923622730011,12.55798200372738,296.71060524499313
2021-11-30,51.933319,441.8093,4640.25,4646.02,4560.0,4567.0,4950190000,-1.9,0.11,0.11,0.05,0.05,1.78,-0.58,4641.787373933243,4574.086727477739,35.814900100909156,22.28739900979872,41.32144877058858,-19.034049760789863,27.239989115557727,12.86721488701831,263.68256116655976
2021-12-01,51.332829,436.902,4602.8198,4652.9399,4510.27,4513.04,4078260000,-1.18,0.1,0.1,0.04,0.04,1.77,-0.56,4629.525719272934,4571.692738164887,34.537189176333214,9.665020350319537,34.99016308653478,-25.32514273621524,24.257047952999443,12.54106943104037,234.75317216291262
2021-12-02,52.107662,443.5938,4504.73,4595.46,4504.73,4577.1001,3771510000,1.42,0.05,0.05,0.05,0.05,1.77,-0.61,4624.532803151702,4571.904791570186,42.6913700120328,4.775757066108781,28.94728188244958,-24.1715248163408,22.043395992356526,13.295167963819857,209.06154101251826
2021-12-03,51.662128,439.7339,4589.4902,4608.0298,4495.1201,4538.4302,3971500000,-0.84,0.04,0.04,0.05,0.05,1.69,-0.63,4616.332555232492,4570.592062489002,35.52386078759797,-2.1940652456360112,22.719012456832463,-24.913077702468474,19.82866829413782,13.472115267522916,186.1406988031669
2021-12-06,52.252945,444.9418,4548.3701,4612.6001,4540.5098,4591.6699,3305690000,1.17,0.05,0.05,0.05,0.05,1.76,-0.57,4613.983730924636,4571.4186443521785,41.74562811282916,-3.382707054034654,17.49866855465904,-20.881375608693695,18.23136202927051,14.643787309489229,166.02334222787252
2021-12-07,53.328026,454.1453,4631.9702,4694.04,4631.9702,4686.75,3334320000,2.07,0.05,0.05,0.06,0.06,1.81,-0.53,4620.913851788957,4575.941442612877,48.87518861590621,3.309307563933544,14.660796356513943,-11.3514887925804,17.15331389970211,14.84164515707074,152.27493931628064
2021-12-08,53.502365,455.3479,4690.8599,4705.0601,4674.52,4701.21,3061550000,0.31,0.04,0.04,0.05,0.05,1.87,-0.5,4628.561103999533,4580.853935059431,50.99332261229408,9.668130326570463,13.662263150525247,-3.994132823954784,19.744434954878237,20.22637365636625,140.80464856050963
2021-12-09,53.134323,452.2736,4691.0,4695.2598,4665.98,4667.4502,2851660000,-0.72,0.03,0.03,0.06,0.06,1.85,-0.48,4632.264827428149,4584.249867017885,47.14302484511092,11.846846390441897,13.299179798508577,-1.4523334080666803,21.340671871887505,23.829333251193923,130.98086722124427
2021-12-10,53.637962,456.5311,4687.6401,4713.5698,4670.2402,4712.02,2858310000,0.95,0.03,0.03,0.06,0.06,1.86,-0.44,4639.860558149278,4589.260460468164,51.02314162987193,16.974236510108312,14.034191140828526,2.9400453692797868,21.918863086845025,25.4644090831479,123.00244371076013
2021-12-13,53.163376,452.487,4710.2998,4710.2998,4667.6001,4668.9702,3322050000,-0.91,0.01,0.01,0.05,0.05,1.8,-0.47,4642.632904992204,4592.386332606667,49.023274259151215,17.363811828819962,14.700115278426814,2.663696550393148,21.99179653075964,27.122220094181117,114.50609482309414
2021-12-14,52.775963,449.3739,4642.9902,4660.4702,4606.52,4634.0898,3292740000,-0.75,0.01,0.01,0.05,0.05,1.8,-0.44,4641.819275945328,4594.021762700523,46.186563757832246,14.688674408109364,14.697827104363325,-0.009152696253961423,21.19017505074559,27.581550969699535,106.2088906503393
2021-12-15,53.618591,456.3953,4636.46,4712.6001,4611.2202,4709.8501,3367580000,1.63,0.03,0.03,0.05,0.05,1.85,-0.42,4648.2984020457725,4598.564050437757,50.51967191811899,18.46893341572195,15.45204836663505,3.0168850490868984,20.13430879804479,26.414604304058482,101.44516680714278
2021-12-16,53.144001,452.3706,4719.1299,4731.9902,4651.8901,4668.6699,3592810000,-0.87,0.04,0.04,0.06,0.06,1.85,-0.42,4650.23854470808,4601.313299440198,54.99263744117368,17.93517242834423,15.948673178976888,1.986499249367343,19.919862591223,25.18490793223691,102.28713737356284
2021-12-17,52.591934,447.5594,4652.5,4666.7002,4600.2202,4620.6401,5609780000,-1.03,0.03,0.03,0.04,0.04,1.8,-0.44,4647.419645212072,4602.071213187641,47.624737317686176,13.481157154150424,15.455169974011596,-1.9740128198611728,20.03866923975524,25.228234638549058,99.52617010183309
2021-12-20,52.030987,442.8003,4587.8999,4587.8999,4531.1001,4568.02,3395780000,-1.14,0.03,0.03,0.05,0.05,1.83,-0.43,4639.857774239494,4600.735871494007,50.073559106905925,5.640297812213248,13.492195541651927,-7.851897729438679,19.488059859304098,24.505696606756995,96.96423677815329
2021-12-21,52.944832,450.664,4594.96,4651.1401,4583.1602,4649.23,2564370000,1.78,0.03,0.03,0.04,0.04,1.86,-0.46,4640.750367169066,4602.637602023655,59.450157514190145,5.91118809631098,11.975994052583738,-6.0648059562727585,19.89929924947182,23.513695034811747,101.67133902548069
2021-12-22,53.47953,455.17,4650.3599,4697.6699,4645.5298,4696.5601,2439570000,1.02,0.03,0.03,0.04,0.04,1.84,-0.5,4646.06557981963,4606.320837238413,58.4863037053876,9.831680619792678,11.547131366025527,-1.7154507462328485,22.893848397017948,23.904753201853815,109.47057995995476
2021-12-23,53.81007,458.0021,4703.96,4740.7402,4703.96,4725.79,2194630000,0.62,0.04,0.04,0.05,0.05,1.89,-0.45,4653.65838174157,4611.00590244475,63.490769009216606,15.122979541382847,12.262301001096992,2.860678540285855,27.16418834819578,24.878994585242165,118.33648989399586
2021-12-27,54.568371,464.4838,4733.9902,4791.4902,4733.9902,4791.1899,2264120000,1.38,0.04,0.04,0.05,0.05,1.87,-0.5,4666.756621575706,4618.0719415645635,64.1191083222633,24.31332850227136,14.672506501331867,9.640822000939494,29.135963674762454,24.360224129851716,129.20975633534363
2021-12-28,54.510036,464.1043,4795.4902,4807.02,4780.04,4786.3501,2217050000,-0.1,0.03,0.03,0.04,0.04,1.88,-0.48,4678.146476663735,4624.67108503262,58.08022749224872,30.850588474450888,17.90812289595567,12.942465578495217,36.54596183945878,27.926772946143195,134.08106317505724
2021-12-29,54.597538,464.6979,4788.6401,4804.0601,4778.0801,4793.0601,2369370000,0.14,0.01,0.01,0.02,0.02,1.94,-0.45,4689.090631267189,4631.274575815654,57.54638867285415,36.156070350381924,21.557712386840922,14.598357963541002,42.99873238081025,31.35192934631519,137.32728714815798
2021-12-30,54.44199,463.4133,4794.23,4808.9302,4775.3301,4778.73,2390990000,-0.3,0.06,0.06,0.06,0.06,1.91,-0.51,4697.627714003646,4637.0571414699425,59.444254525493186,38.757610049753566,24.997691919423453,13.759918130330114,46.160671975332995,32.45709004319872,141.4563402118963
2021-12-31,54.276714,462.2454,4775.21,4786.8301,4765.75,4766.1802,2446190000,-0.26,0.06,0.06,0.05,0.05,1.89,-0.52,4704.156522193775,4642.120790824063,54.86072843885388,39.35304759142855,27.868763053824473,11.484284537604076,53.35681469793183,36.986858988690294,142.69308210092254
2022-01-03,54.626698,464.9218,4778.1401,4796.6401,4758.1699,4796.5601,2775190000,0.64,0.05,0.05,0.06,0.06,2.0,-0.43,4712.956862937226,4648.177234321159,61.717313775013075,41.79455851335115,30.653922145729812,11.140636367621337,53.80118025408078,36.843401980821014,144.7155457478934
2022-01-04,54.607262,464.7661,4804.5098,4818.6201,4774.27,4793.54,3641050000,-0.06,0.06,0.06,0.05,0.05,2.06,-0.35,4720.631447419395,4653.877734936015,65.55338574689327,42.9902122725407,33.12118017109199,9.86903210144871,53.65618500654533,34.772623406175725,158.39832045877412
2022-01-05,53.547581,455.8415,4787.9902,4797.7002,4699.4399,4700.5801,3733540000,-1.94,0.05,0.05,0.05,0.05,2.08,-0.27,4718.721795284215,4655.709200232643,49.12512438900277,36.021456530907926,33.70123544305518,2.320221087852744,49.16909552043345,32.14415811866511,154.9891814041192
2022-01-06,53.498981,455.4133,4693.3901,4725.0098,4671.2598,4696.0498,3371250000,-0.1,0.04,0.04,0.06,0.06,2.08,-0.21,4716.562557638099,4657.291184537245,52.776079476059216,29.78971278426252,32.918930911296655,-3.129218127034136,47.14531268470789,32.02819639387301,148.8153304147958
2022-01-07,53.294819,453.6128,4697.6602,4707.9502,4662.7402,4677.0298,3279870000,-0.41,0.05,0.05,0.06,0.06,2.11,-0.22,4712.797533101138,4658.065247888725,56.07477561777432,23.05054360630038,30.9452534502974,-7.8947098439970205,46.247463660438285,31.806387770509453,146.71824937090008
2022-01-10,53.207321,453.0484,4655.3398,4673.02,4582.2402,4670.29,3621800000,-0.14,0.05,0.05,0.06,0.06,2.11,-0.21,4708.749196615315,4658.544649932305,62.22595311507763,16.970235633750235,28.15024988698797,-11.180014253237736,42.6510393652047,29.610865935186474,143.90880535003893
2022-01-11,53.703133,457.1749,4669.1401,4714.1299,4638.27,4713.0698,3421600000,0.92,0.04,0.04,0.05,0.05,2.08,-0.29,4709.160682651952,4660.682891111431,58.403967780476776,15.425702200742307,25.60534034973884,-10.179638148996531,39.89758512653997,28.218461729087878,140.02447232791985
2022-01-12,53.868401,458.4109,4728.5898,4748.8301,4706.71,4726.3501,3060040000,0.28,0.04,0.04,0.05,0.05,2.09,-0.23,4710.797770018432,4663.258075773728,54.307781829287464,15.099203332138131,23.504112946218697,-8.404909614080566,39.593503667402366,29.058933206679004,135.88323996640705
2022-01-13,53.119827,452.0946,4733.5601,4744.1299,4650.29,4659.0298,3539830000,-1.42,0.05,0.05,0.05,0.05,2.05,-0.23,4705.867487159533,4663.092261037504,41.3040952430574,9.301048340130365,20.66350002500103,-11.362451684870667,36.128503227983096,27.82304472538063,126.93250093371259
2022-01-14,53.110104,452.2795,4637.9902,4665.1299,4614.75,4662.8501,3483530000,0.08,0.05,0.05,0.06,0.06,2.13,-0.16,4701.77059314434,4663.08276452623,30.08879845004519,4.957092738526626,17.52221856770615,-12.565125829179525,33.73107974364443,29.699996795278732,115.78310681082328
2022-01-18,52.176811,444.2698,4632.2402,4632.2402,4568.7002,4577.1099,3324960000,-1.84,0.05,0.05,0.06,0.06,2.19,-0.12,4689.898146178212,4659.711279642848,24.05131891201161,-5.342456439237139,12.949283566317494,-18.291740005554633,30.371303877955675,29.195273380721716,104.73555896304067
2022-01-19,51.661556,439.6567,4588.0298,4611.5498,4530.2002,4532.7598,3387370000,-0.97,0.05,0.05,0.05,0.05,2.16,-0.11,4674.9325893993355,4654.73279024509,20.47550377035195,-16.88892082136954,6.981642688780088,-23.870563510149626,27.638514615281046,29.729316061673483,94.73676470664081
2022-01-20,51.087975,434.7906,4547.3501,4602.1099,4477.9502,4482.73,3473060000,-1.1,0.05,0.05,0.09,0.09,2.15,-0.1,4656.627580885112,4647.987582784498,18.941531593807156,-29.733810911970068,-0.3614480313699433,-29.372362880600125,24.77873801012734,29.0666064731803,85.4387671924826
2022-01-21,50.076904,426.2553,4471.3799,4494.52,4395.3398,4397.9399,3945810000,-1.89,0.05,0.05,0.08,0.08,2.08,-0.18,4631.990658896054,4638.181791302753,16.448019529088057,-46.22250701244593,-9.533659827585142,-36.68884718486079,22.508139579210823,30.024973085848217,76.89688786399742
2022-01-24,50.271343,428.0656,4356.3198,4417.3501,4222.6201,4410.1299,5172540000,0.28,0.05,0.05,0.09,0.09,2.11,-0.19,4610.861062810715,4629.238579879116,13.583554321664607,-57.641827239172926,-19.1552933099027,-38.48653392927022,19.98532384736057,29.32839383564826,68.57242682481761
2022-01-25,49.688038,422.8393,4366.6401,4411.0098,4287.1099,4356.4502,3989420000,-1.22,0.05,0.05,0.08,0.08,2.13,-0.16,4586.631456828743,4618.540996354444,12.399622456216008,-70.21384249100447,-29.367003146123054,-40.84683934488142,17.85460728341098,30.615068390590345,60.79940701721694
2022-01-26,49.551933,421.7785,4408.4302,4453.23,4304.7998,4349.9302,4046270000,-0.15,0.05,0.05,0.1,0.1,2.18,-0.1,4564.08847998791,4608.007239634662,14.565835614937598,-79.7836682012312,-39.45033615714468,-40.33333204408651,16.190635741489874,30.3911471940115,55.16949621092779
2022-01-27,49.308891,419.6958,4380.5801,4428.7402,4309.5,4326.5098,4074330000,-0.54,0.04,0.04,0.14,0.14,2.11,-0.17,4541.461939036681,4596.968124354872,14.030191511927057,-88.24047332233567,-49.208363590182884,-39.03210973215279,14.923961214323489,30.878924480450188,50.43350644144158
2022-01-28,50.533833,430.1191,4336.1899,4432.7202,4292.46,4431.8501,3936030000,2.43,0.04,0.04,0.11,0.11,2.09,-0.21,4531.022716271283,4590.492907713505,29.568395791274256,-85.45737108590947,-56.458165089328205,-28.999205996581267,13.692486122147146,30.679145598209512,46.29028928316181
2022-01-31,51.437954,437.866,4431.79,4516.8901,4414.02,4515.5498,4001950000,1.89,0.03,0.03,0.13,0.13,2.12,-0.19,4529.549105197827,4587.553962312975,38.57096642199471,-75.62610556066556,-60.29175318359568,-15.334352377069884,13.680110474387371,31.184585180710915,45.37874446039953
2022-02-01,51.826832,440.8246,4519.5698,4550.4902,4483.5298,4546.54,3796450000,0.69,0.04,0.04,0.09,0.09,2.14,-0.15,4531.167285655177,4585.945571634035,37.48218880126228,-64.58955843335843,-61.151314233548234,-3.4382441998101996,14.535008170605224,34.08738371245397,44.38703734353344
2022-02-02,52.283752,445.1068,4566.3901,4595.3101,4544.3198,4589.3799,3777170000,0.94,0.04,0.04,0.09,0.09,2.12,-0.14,4536.711344164208,4586.080251177799,40.14221331709682,-51.789199761725285,-59.27889133918365,7.489691577458366,16.303964230744324,38.81455863751049,43.79935732026889
2022-02-03,51.087975,434.6446,4535.4102,4542.8799,4470.3901,4477.4399,3596830000,-2.44,0.03,0.03,0.16,0.16,2.16,-0.08,4531.066444719997,4581.819845249258,37.719636973360515,-50.09992502170735,-57.4430980756884,7.343173053981047,15.718632250521933,37.7527972035277,43.10842361055795
2022-02-04,51.321301,436.6884,4482.79,4539.6602,4451.5,4500.5298,3673700000,0.52,0.05,0.05,0.13,0.13,2.25,0.0,4528.158192841902,4578.632000337522,39.30161109582754,-46.36355051005103,-55.227188562560926,8.863638052509899,15.766853051047883,38.0912321664254,42.6820089706396
2022-02-07,51.117146,435.2869,4505.75,4521.8599,4471.4702,4483.8701,3291600000,-0.37,0.03,0.03,0.13,0.13,2.23,-0.01,4523.9402792379105,4574.91584738311,43.23898344954125,-44.236810929579406,-53.02911303596463,8.792302106385222,17.07931554076311,41.540971439303654,42.32953793782083
2022-02-08,51.554619,438.8684,4480.02,4531.3198,4465.3999,4521.54,3509330000,0.84,0.03,0.03,0.12,0.12,2.27,-0.01,4523.711681215253,4572.822676897498,49.178469483331575,-39.061432501237505,-50.23557692901921,11.174144427781705,17.54897719648284,41.96525208112091,42.827627237333395
2022-02-09,52.303196,445.2917,4547.0,4590.0298,4547.0,4587.1802,3662810000,1.45,0.03,0.03,0.13,0.13,2.27,-0.01,4529.756302051896,4573.385717019166,57.47707131301276,-29.325249031724525,-46.053511349560274,16.72826231783575,18.669335453863468,41.38265380923393,46.32103135049829
2022-02-10,51.3699,437.2918,4553.2402,4588.9199,4484.3101,4504.0801,4490500000,-1.81,0.05,0.05,0.32,0.32,2.34,0.05,4527.3109494755245,4570.667849685081,57.61647865897414,-27.992061993995776,-42.441221478447375,14.449159484451599,18.445556340437786,38.96555203916897,49.886992261344346
2022-02-11,50.368561,428.669,4506.27,4526.3301,4401.4102,4418.6401,4164960000,-1.9,0.03,0.03,0.23,0.23,2.27,0.02,4516.961344763569,4564.705977148412,50.55258886017427,-33.44427087333588,-40.641831357425076,7.197560484089195,17.88328375053277,35.68184173486395,56.467164402753674
2022-02-14,50.203285,427.2675,4412.6099,4426.2202,4364.8398,4401.6699,3466170000,-0.38,0.03,0.03,0.24,0.24,2.32,0.05,4505.9812071670385,4558.312405495533,53.08321531990444,-38.688561352894794,-40.25117735651902,1.5626160036242283,19.458225225739707,35.38232933305848,60.780052279947725
2022-02-15,50.981037,434.158,4429.2798,4472.77,4429.2798,4471.0698,3363200000,1.58,0.02,0.02,0.17,0.17,2.39,0.11,4502.656311246368,4554.89112684865,57.60735613797735,-36.82026630009386,-39.56499514523399,2.7447288451401306,20.33990443157342,34.51331439384063,64.71880741618078
2022-02-16,51.068523,434.6446,4455.75,4489.5498,4429.6802,4475.0098,3478750000,0.09,0.03,0.03,0.14,0.14,2.37,0.08,4500.023310175286,4551.758525795762,59.55942939540633,-34.62259620117493,-38.57651535642218,3.953919155247249,22.023010446583918,34.556873095694144,68.70470968695075
2022-02-17,49.989407,425.36,4456.0601,4456.0601,4373.8101,4380.2598,3596510000,-2.12,0.06,0.06,0.24,0.24,2.34,0.1,4488.617261587163,4545.033085568477,46.63305703981977,-40.06461995613972,-38.87413627636569,-1.190483679774033,21.686740044118842,33.06288949663562,70.67859450854672
2022-02-18,49.639431,422.6057,4384.5698,4394.6001,4327.2202,4348.8701,3871340000,-0.72,0.03,0.03,0.2,0.2,2.28,0.04,4475.308008102671,4537.340419467752,38.32480386853992,-46.37575856807962,-40.37446073470848,-6.00129783337114,21.510682841107815,33.989428542663,68.0415277036485
2022-02-22,49.114449,418.0705,4332.7402,4362.1201,4267.1099,4304.7598,4007780000,-1.01,0.03,0.03,0.18,0.18,2.28,0.03,4459.065321616702,4528.219610861173,33.3699984510409,-54.3106545339233,-43.16169949455144,-11.148955039371856,20.231585097699302,33.84350299219954,63.799826925722016
2022-02-23,48.239487,410.6545,4324.9302,4341.5098,4221.5098,4225.5,3814340000,-1.84,0.02,0.02,0.18,0.18,2.33,0.04,4436.821005272254,4516.348253572501,26.165895317764324,-66.23124761788768,-47.775609119218686,-18.45563849866899,18.436415021180665,33.16556291069992,58.430900562670026
2022-02-24,48.949181,416.8345,4155.77,4294.73,4114.6499,4288.7002,5070560000,1.5,0.05,0.05,0.19,0.19,2.33,0.01,4422.714261912992,4507.420878922599,36.794399372309655,-69.7743601752054,-52.17535933041603,-17.599000844789373,16.57954183508287,31.47285847120133,53.57761880243772
2022-02-25,50.028297,426.0315,4298.3799,4385.3398,4286.8301,4384.6499,3941780000,2.24,0.03,0.03,0.2,0.2,2.34,0.01,4419.089084587945,4502.606330729555,42.64235636804352,-64.10104653577946,-54.560496771488715,-9.540549764290745,16.344173213432477,32.083260449409536,51.9129629461966
2022-02-28,49.91164,424.9415,4354.1699,4388.8398,4315.1201,4373.9399,4594010000,-0.24,0.06,0.06,0.19,0.19,2.21,-0.19,4414.789162246236,4497.560588348004,42.96698783156118,-59.78000540476751,-55.60439849814448,-4.175606906623031,17.07958487672416,34.22867048034816,51.04147887622049
2022-03-01,49.153343,418.4695,4363.1401,4378.4502,4279.54,4306.2598,4679400000,-1.55,0.1,0.1,0.19,0.19,2.15,-0.26,4404.453032508499,4490.058596648082,36.73631940845321,-61.11230303255252,-56.705979405026085,-4.406323627526433,16.883554038840266,34.79475923933553,49.645390997554685
2022-03-02,50.057457,426.1678,4322.5601,4401.48,4322.5601,4386.54,4409090000,1.86,0.12,0.12,0.21,0.21,2.28,-0.23,4402.747029412451,4485.999043838354,37.85735847942134,-55.05557093998959,-56.37589771201879,1.3203267720291976,16.437444665684204,35.48416527151906,47.54250099849396
2022-03-03,49.833862,424.0461,4401.3101,4416.7798,4345.5601,4363.4902,4062080000,-0.53,0.19,0.19,0.25,0.25,2.28,-0.2,4399.008283754123,4481.194775452536,40.82466955016376,-51.521584588951555,-55.405035087405345,3.88345049845379,16.863693998651275,37.03906778739833,46.756277938177526
2022-03-04,49.435272,420.6009,4342.1201,4342.1201,4284.98,4328.8701,4558250000,-0.79,0.15,0.15,0.21,0.21,2.18,-0.25,4392.3284567299215,4475.221258768123,43.72509820916809,-50.92736867758049,-54.50950180544038,3.5821331278598905,16.99000966451733,37.53216299125705,46.35167715228234
2022-03-07,47.976997,408.2019,4327.0098,4327.0098,4199.8501,4201.0898,5506330000,-2.95,0.17,0.17,0.21,0.21,2.22,-0.31,4374.115251327072,4464.471005483099,37.860112591377465,-60.074746311946,-55.62255070674151,-4.452195605204494,16.1697739936487,36.1915398787202,45.43066377869233
2022-03-08,47.617302,405.1071,4202.6602,4276.9399,4157.8701,4170.7002,6237000000,-0.72,0.15,0.15,0.22,0.22,2.27,-0.39,4354.742389295922,4452.950581738664,30.919460029591818,-68.98112427263732,-58.29426541992068,-10.68685885271664,15.207335349091721,35.67160220864949,43.06929963224532
2022-03-09,48.842243,415.9683,4223.1001,4299.3999,4223.1001,4277.8799,4220180000,2.57,0.17,0.17,0.23,0.23,2.33,-0.27,4347.42215222012,4446.085064807736,38.929633812339986,-66.62299846665428,-59.9600120292674,-6.662986437386877,14.325950014069482,34.89882480965563,41.16347871397305
2022-03-10,48.667248,414.09,4252.5498,4268.2798,4209.7998,4259.52,4008690000,-0.43,0.19,0.19,0.28,0.28,2.4,-0.22,4339.050518675346,4438.768787756452,42.58318043872954,-65.48083496092204,-61.064176615598335,-4.416658345323704,14.582730240423308,37.1804849408227,39.8412401161096
2022-03-11,48.045052,408.8248,4279.5,4291.0098,4200.4902,4204.3101,3877430000,-1.3,0.17,0.17,0.28,0.28,2.39,-0.3,4326.218097849123,4429.5743294130625,41.37243255863474,-68.24396571898433,-62.50013443627554,-5.74383128270879,14.507252694198197,36.9486165314669,39.802237497815746
2022-03-14,47.695072,405.837,4202.75,4247.5698,4161.7202,4173.1099,4757600000,-0.74,0.22,0.22,0.3,0.3,2.51,-0.19,4311.636364720635,4419.516900808629,42.01995588393076,-72.1200075867655,-64.42410906637353,-7.695898520391964,14.543501494698269,36.76797999668561,40.03148050539261
2022-03-15,48.735302,414.7615,4188.8198,4271.0498,4187.8999,4262.4502,4331170000,2.14,0.21,0.21,0.29,0.29,2.52,-0.09,4306.951968080575,4413.357422345545,52.212719324510466,-67.20805055910932,-64.9808973649207,-2.227153194188631,14.559983210859736,35.5821505356655,41.70979634881982
